tenant,invoice_id,interstate,status,invoice_date,created_on,invoice_no,ucode,batch,cgst,sgst,igst
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,124970,E2300322,6.00,6.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,192957,GKE0679A,6.00,6.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,193700,SID2357A,6.00,6.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,146760,GTE1953A,6.00,6.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,I00589,GTE2279A,6.00,6.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,I00587,P95W018,6.00,6.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,001346,ACC22007,6.00,6.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,222203,105W022,6.00,6.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,070625,ES080823,6.00,6.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,I06225,23S2GCA611,6.00,6.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,375800,ET020423,6.00,6.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,I14666,U812,6.00,6.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,I10813,SBEA2049,6.00,6.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,076605,FDT22078,9.00,9.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,I02435,ZHV01223,9.00,9.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,085772,MET230956,6.00,6.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,I02481,SXE1766A,6.00,6.00,0.00
th223,69432,1,StockHidden,2025-06-17 00:00:00,2025-06-17 06:56:22,DR0428-25A000001,150465,SIE1105A,6.00,6.00,0.00
th223,69433,1,StockHidden,2025-06-17 00:00:00,2025-06-17 07:23:47,DR0205-25A000002,S05997,2T23039,9.00,9.00,0.00
th223,69436,1,StockHidden,2025-06-17 00:00:00,2025-06-17 08:28:31,DR0205-25A000005,O29257,BPD231084,6.00,6.00,0.00
th223,69437,1,StockHidden,2025-06-17 00:00:00,2025-06-17 08:28:46,DR0205-25A000006,O64165,23510385,6.00,6.00,0.00
th223,69438,1,StockHidden,2025-06-17 00:00:00,2025-06-17 08:28:57,DR0205-25A000007,I36512,JKCT23007,6.00,6.00,0.00
th223,69440,1,StockHidden,2025-06-17 00:00:00,2025-06-17 08:31:24,DR0205-25A000009,117345,DFE0609A,6.00,6.00,0.00
th223,69441,1,StockHidden,2025-06-17 00:00:00,2025-06-17 08:31:36,DR0205-25A000010,151491,23430366,6.00,6.00,0.00
th223,69444,1,StockHidden,2025-06-17 00:00:00,2025-06-17 08:32:17,DR0205-25A000012,I02559,23AJ0040,6.00,6.00,0.00
th223,69446,1,StockHidden,2025-06-17 00:00:00,2025-06-17 08:33:47,DR0205-25A000016,180056,N2300379,6.00,6.00,0.00
th223,69447,1,StockHidden,2025-06-17 00:00:00,2025-06-17 08:33:58,DR0205-25A000017,I09699,23440527,6.00,6.00,0.00
th223,69448,1,StockHidden,2025-06-17 00:00:00,2025-06-17 08:34:08,DR0205-25A000018,I09699,23440527,6.00,6.00,0.00
th223,69463,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:39,U0428-25A0000069,U56016,SIE1922A,6.00,6.00,0.00
th223,69463,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:39,U0428-25A0000069,U56723,PXB0034,6.00,6.00,0.00
th223,69464,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:38,DR0428-25A000006,192580,DFE7643A,6.00,6.00,0.00
th223,69464,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:38,DR0428-25A000006,240314,ALMS0009,6.00,6.00,0.00
th223,69464,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:38,DR0428-25A000006,I11949,BRD05029A,6.00,6.00,0.00
th223,69464,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:38,DR0428-25A000006,I01420,VGGS0028,6.00,6.00,0.00
th223,69464,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:38,DR0428-25A000006,J94853,GTE1469A,6.00,6.00,0.00
th223,69464,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:38,DR0428-25A000006,H03040,IAH0052,6.00,6.00,0.00
th223,69464,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:38,DR0428-25A000006,064424,EGSC23049,6.00,6.00,0.00
th223,69464,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:38,DR0428-25A000006,N78181,DRD06236D,6.00,6.00,0.00
th223,69464,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:38,DR0428-25A000006,O56353,28024955,6.00,6.00,0.00
th223,69464,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:38,DR0428-25A000006,052430,SID0896A,6.00,6.00,0.00
th223,69464,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:38,DR0428-25A000006,254163,DWL005C,6.00,6.00,0.00
th223,69464,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:38,DR0428-25A000006,I40870,RTA22010,6.00,6.00,0.00
th223,69464,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:38,DR0428-25A000006,W30267,GTE1777A,6.00,6.00,0.00
th223,69464,1,StockHidden,2025-06-17 00:00:00,2025-06-17 10:42:38,DR0428-25A000006,G25296,BRGY0048,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,I14849,ZRB0050,9.00,9.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,I34312,GTE1841A,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,J94853,GTE1469A,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,I34056,U12W018,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,223930,SIE0184B,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,141925,SIE2156A,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,117370,DFE8206A,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,192580,DFF0572A,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,207501,P75W001,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,186130,ZP30010,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,043650,23051219,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,C45146,X15W003,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,Q55568,N7AHW002,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,146770,GTE1600A,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,K20756,AXA0062,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,U77333,SGA0130,6.00,6.00,0.00
th223,69465,1,StockHidden,2025-06-17 00:00:00,2025-06-17 11:35:19,DR0428-25A000007,270369,J4FZW011,6.00,6.00,0.00
th223,69483,1,StockHidden,2025-06-18 00:00:00,2025-06-18 05:52:35,U0428-25A0000071,024410,Z06AH23103,6.00,6.00,0.00
th223,69483,1,StockHidden,2025-06-18 00:00:00,2025-06-18 05:52:35,U0428-25A0000071,080356,SXE1948A,6.00,6.00,0.00
th223,69483,1,StockHidden,2025-06-18 00:00:00,2025-06-18 05:52:35,U0428-25A0000071,Y01085,MBJ0029,6.00,6.00,0.00
th223,69483,1,StockHidden,2025-06-18 00:00:00,2025-06-18 05:52:35,U0428-25A0000071,Q05397,OTAS0055,6.00,6.00,0.00
th223,69483,1,StockHidden,2025-06-18 00:00:00,2025-06-18 05:52:35,U0428-25A0000071,167130,B9AJW021,6.00,6.00,0.00
th223,69495,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:24:55,DR0428-25A000013,241330,GTE1739A,6.00,6.00,0.00
th223,69495,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:24:55,DR0428-25A000013,J29324,RBH0001,6.00,6.00,0.00
th223,69495,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:24:55,DR0428-25A000013,J14387,OTMS0010,6.00,6.00,0.00
th223,69495,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:24:55,DR0428-25A000013,160430,HSF020723,6.00,6.00,0.00
th223,69495,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:24:55,DR0428-25A000013,241330,GTE1334A,6.00,6.00,0.00
th223,69495,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:24:55,DR0428-25A000013,275450,FHA0484,6.00,6.00,0.00
th223,69495,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:24:55,DR0428-25A000013,187690,A5AUW003,6.00,6.00,0.00
th223,69495,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:24:55,DR0428-25A000013,385534,G35W032,6.00,6.00,0.00
th223,69495,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:24:55,DR0428-25A000013,I14529,EI308,6.00,6.00,0.00
th223,69495,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:24:55,DR0428-25A000013,Z25669,AEK0285,6.00,6.00,0.00
th223,69495,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:24:55,DR0428-25A000013,I15545,MUC2304,9.00,9.00,0.00
th223,69495,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:24:55,DR0428-25A000013,221055,GEJ0103,6.00,6.00,0.00
th223,69495,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:24:55,DR0428-25A000013,161571,SIE1745A,6.00,6.00,0.00
th223,69495,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:24:55,DR0428-25A000013,270370,A1W01,6.00,6.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,141930,SIE1975A,6.00,6.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,219425,C7AQW003,6.00,6.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,194522,PLOYAK09,6.00,6.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,326232,SSO-1435,9.00,9.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,D27219,MTG23002,6.00,6.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,J14387,OTMS0010,6.00,6.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,I00821,DN123236,9.00,9.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,386140,ADH0116,6.00,6.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,269404,SIE1902A,6.00,6.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,N78693,RFA0052,6.00,6.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,I09496,PC3-0307,9.00,9.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,I13427,J9ALX015,6.00,6.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,Z11524,B6GOW001,6.00,6.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,141923,GKE0730A,6.00,6.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,I40849,SXE1662B,6.00,6.00,0.00
th223,69499,1,StockHidden,2025-06-18 00:00:00,2025-06-18 06:53:40,DR0428-25A000015,I37319,U201356,6.00,6.00,0.00
th223,69550,1,StockHidden,2025-06-18 00:00:00,2025-06-18 10:35:17,DR0428-25A000018,L94805,EMV231305A,6.00,6.00,0.00
th223,69550,1,StockHidden,2025-06-18 00:00:00,2025-06-18 10:35:17,DR0428-25A000018,R98705,SIE1996A,6.00,6.00,0.00
th223,69550,1,StockHidden,2025-06-18 00:00:00,2025-06-18 10:35:17,DR0428-25A000018,226215,GTE1174B,6.00,6.00,0.00
th223,69550,1,StockHidden,2025-06-18 00:00:00,2025-06-18 10:35:17,DR0428-25A000018,172345,GTE0063A,6.00,6.00,0.00
th223,69550,1,StockHidden,2025-06-18 00:00:00,2025-06-18 10:35:17,DR0428-25A000018,194522,PLOYAK09,6.00,6.00,0.00
th223,69550,1,StockHidden,2025-06-18 00:00:00,2025-06-18 10:35:17,DR0428-25A000018,043945,GTD0223A,6.00,6.00,0.00
th223,69550,1,StockHidden,2025-06-18 00:00:00,2025-06-18 10:35:17,DR0428-25A000018,037720,STA0007,6.00,6.00,0.00
th223,69550,1,StockHidden,2025-06-18 00:00:00,2025-06-18 10:35:17,DR0428-25A000018,105046,SIE1436A,2.50,2.50,0.00
th223,69550,1,StockHidden,2025-06-18 00:00:00,2025-06-18 10:35:17,DR0428-25A000018,193119,GKE1194A,6.00,6.00,0.00
th223,69550,1,StockHidden,2025-06-18 00:00:00,2025-06-18 10:35:17,DR0428-25A000018,L10677,121TTF030,6.00,6.00,0.00
th223,69550,1,StockHidden,2025-06-18 00:00:00,2025-06-18 10:35:17,DR0428-25A000018,105055,SIE1661A,2.50,2.50,0.00
th223,69550,1,StockHidden,2025-06-18 00:00:00,2025-06-18 10:35:17,DR0428-25A000018,I39150,A3FHW030,6.00,6.00,0.00
th223,69550,1,StockHidden,2025-06-18 00:00:00,2025-06-18 10:35:17,DR0428-25A000018,I48638,HTJ0127,6.00,6.00,0.00
th223,69550,1,StockHidden,2025-06-18 00:00:00,2025-06-18 10:35:17,DR0428-25A000018,C45146,X15W001,6.00,6.00,0.00
th223,69550,1,StockHidden,2025-06-18 00:00:00,2025-06-18 10:35:17,DR0428-25A000018,I06225,23S2GCA609,6.00,6.00,0.00
th223,69555,1,StockHidden,2025-06-18 00:00:00,2025-06-18 12:39:54,U0428-25A0000072,W26846,Q2AFW001,6.00,6.00,0.00
th223,69555,1,StockHidden,2025-06-18 00:00:00,2025-06-18 12:39:54,U0428-25A0000072,134290,SID1656A,6.00,6.00,0.00
th223,69555,1,StockHidden,2025-06-18 00:00:00,2025-06-18 12:39:54,U0428-25A0000072,171360,GTE0859A,2.50,2.50,0.00
th223,69555,1,StockHidden,2025-06-18 00:00:00,2025-06-18 12:39:54,U0428-25A0000072,219316,A0HSW009,6.00,6.00,0.00
th223,69555,1,StockHidden,2025-06-18 00:00:00,2025-06-18 12:39:54,U0428-25A0000072,I15686,T25W018,6.00,6.00,0.00
th223,69555,1,StockHidden,2025-06-18 00:00:00,2025-06-18 12:39:54,U0428-25A0000072,191485,ZP30003,6.00,6.00,0.00
th223,69555,1,StockHidden,2025-06-18 00:00:00,2025-06-18 12:39:54,U0428-25A0000072,I33855,SAMA2009,6.00,6.00,0.00
th223,69555,1,StockHidden,2025-06-18 00:00:00,2025-06-18 12:39:54,U0428-25A0000072,G45186,ARLS0020,6.00,6.00,0.00
th223,69555,1,StockHidden,2025-06-18 00:00:00,2025-06-18 12:39:54,U0428-25A0000072,023505,SIE1502A,6.00,6.00,0.00
th223,69555,1,StockHidden,2025-06-18 00:00:00,2025-06-18 12:39:54,U0428-25A0000072,I14902,AEJ1521,6.00,6.00,0.00
th223,69555,1,StockHidden,2025-06-18 00:00:00,2025-06-18 12:39:54,U0428-25A0000072,040190,SXD0735A,6.00,6.00,0.00
th223,69555,1,StockHidden,2025-06-18 00:00:00,2025-06-18 12:39:54,U0428-25A0000072,I47462,FBA0011,6.00,6.00,0.00
th223,69555,1,StockHidden,2025-06-18 00:00:00,2025-06-18 12:39:54,U0428-25A0000072,186885,SXD0850A,6.00,6.00,0.00
th223,69556,1,live,2025-06-18 00:00:00,2025-06-18 13:12:06,U0428-25A0000074,N25179,SIE0968A,6.00,6.00,0.00
th223,69556,1,live,2025-06-18 00:00:00,2025-06-18 13:12:06,U0428-25A0000074,I44844,MO990623,6.00,6.00,0.00
th223,69556,1,live,2025-06-18 00:00:00,2025-06-18 13:12:06,U0428-25A0000074,X45471,CARY23007,9.00,9.00,0.00
th223,69556,1,live,2025-06-18 00:00:00,2025-06-18 13:12:06,U0428-25A0000074,270549,FHZ0766,6.00,6.00,0.00
th223,69556,1,live,2025-06-18 00:00:00,2025-06-18 13:12:06,U0428-25A0000074,I42438,Q15W002,6.00,6.00,0.00
th223,69556,1,live,2025-06-18 00:00:00,2025-06-18 13:12:06,U0428-25A0000074,106785,M5IAV001,6.00,6.00,0.00
th223,69556,1,live,2025-06-18 00:00:00,2025-06-18 13:12:06,U0428-25A0000074,I36685,DILS0025,6.00,6.00,0.00
th223,69556,1,live,2025-06-18 00:00:00,2025-06-18 13:12:06,U0428-25A0000074,198278,MVG23003GJ,9.00,9.00,0.00
th223,69556,1,live,2025-06-18 00:00:00,2025-06-18 13:12:06,U0428-25A0000074,221702,J55W004,6.00,6.00,0.00
th223,69556,1,live,2025-06-18 00:00:00,2025-06-18 13:12:06,U0428-25A0000074,195397,E25W008,6.00,6.00,0.00
th223,69556,1,live,2025-06-18 00:00:00,2025-06-18 13:12:06,U0428-25A0000074,241193,Z05BP22006,6.00,6.00,0.00
th223,69556,1,live,2025-06-18 00:00:00,2025-06-18 13:12:06,U0428-25A0000074,192640,NEAS0020,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,I14456,HAA200622,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,241767,A0W09,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,I31767,ADH0072,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,148960,E2201832,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,219316,A0HSW009,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,167045,SN070522,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,272737,ER130623,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,105046,SIE1662A,2.50,2.50,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,A69371,BRC05004B,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,I02027,GKE0381A,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,I34343,A1IYW003,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,193067,GTE1472A,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,139745,PIAS0037,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,X48849,PXA0035,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,I13331,HAY060722,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,116850,V2200731,6.00,6.00,0.00
th223,69559,1,StockHidden,2025-06-19 00:00:00,2025-06-19 06:27:59,U0428-25A0000076,I00009,C9HPW001,6.00,6.00,0.00
th223,69562,1,StockHidden,2025-06-19 00:00:00,2025-06-19 07:04:03,DR0428-25A000019,I09557,D15X062,6.00,6.00,0.00
th223,69562,1,StockHidden,2025-06-19 00:00:00,2025-06-19 07:04:03,DR0428-25A000019,107600,GTF0165A,6.00,6.00,0.00
th223,69562,1,StockHidden,2025-06-19 00:00:00,2025-06-19 07:04:03,DR0428-25A000019,B89333,UGT231574,6.00,6.00,0.00
th223,69563,1,StockHidden,2025-06-19 00:00:00,2025-06-19 07:20:49,U0428-25A0000078,246333,MKP100,9.00,9.00,0.00
th223,69563,1,StockHidden,2025-06-19 00:00:00,2025-06-19 07:20:49,U0428-25A0000078,193831,ZLP4AD3011,6.00,6.00,0.00
th223,69563,1,StockHidden,2025-06-19 00:00:00,2025-06-19 07:20:49,U0428-25A0000078,172316,238,6.00,6.00,0.00
th223,69563,1,StockHidden,2025-06-19 00:00:00,2025-06-19 07:20:49,U0428-25A0000078,I14619,033,6.00,6.00,0.00
th223,69563,1,StockHidden,2025-06-19 00:00:00,2025-06-19 07:20:49,U0428-25A0000078,164020,SID3221A,6.00,6.00,0.00
th223,69563,1,StockHidden,2025-06-19 00:00:00,2025-06-19 07:20:49,U0428-25A0000078,195882,S02W004,6.00,6.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,I00104,SIE1552A,9.00,9.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,219316,A0HSW019,6.00,6.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,L10156,BRD11260A,6.00,6.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,I43938,B6APW008,6.00,6.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,B48030,BFA0110,6.00,6.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,Z47186,BFA0099,6.00,6.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,O78136,A4LLW005,6.00,6.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,W08751,ZBMA3020,6.00,6.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,241325,SIF0433A,9.00,9.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,192580,DFF1174A,6.00,6.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,205429,GTE1831A,6.00,6.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,Q87084,23430337,6.00,6.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,I05510,22051030,6.00,6.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,227949,J85W004,6.00,6.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,103320,J3AFW002,6.00,6.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,I37157,SIE2999A,9.00,9.00,0.00
th223,69569,1,StockHidden,2025-06-19 00:00:00,2025-06-19 10:01:43,DR0428-25A000020,V38215,MPJ0080,6.00,6.00,0.00
th223,69572,1,StockHidden,2025-06-19 00:00:00,2025-06-19 11:37:58,DR0428-25A000022,J93025,D4OAX001,6.00,6.00,0.00
th223,69572,1,StockHidden,2025-06-19 00:00:00,2025-06-19 11:37:58,DR0428-25A000022,140511,R24028107,6.00,6.00,0.00
th223,69572,1,StockHidden,2025-06-19 00:00:00,2025-06-19 11:37:58,DR0428-25A000022,208760,A1MRX012,6.00,6.00,0.00
th223,69591,1,StockHidden,2025-06-20 00:00:00,2025-06-20 07:02:28,DR0428-25A000031,P19842,TLCS0049,6.00,6.00,0.00
th223,69591,1,StockHidden,2025-06-20 00:00:00,2025-06-20 07:02:28,DR0428-25A000031,259454,D223246,6.00,6.00,0.00
th223,69591,1,StockHidden,2025-06-20 00:00:00,2025-06-20 07:02:28,DR0428-25A000031,U92750,EMV231904B,6.00,6.00,0.00
th223,69591,1,StockHidden,2025-06-20 00:00:00,2025-06-20 07:02:28,DR0428-25A000031,167915,48018999,6.00,6.00,0.00
th223,69591,1,StockHidden,2025-06-20 00:00:00,2025-06-20 07:02:28,DR0428-25A000031,085150,SIE1036A,6.00,6.00,0.00
th223,69596,1,StockHidden,2025-06-20 00:00:00,2025-06-20 09:41:46,DR0428-25A000034,209712,SIE2132A,6.00,6.00,0.00
th223,69596,1,StockHidden,2025-06-20 00:00:00,2025-06-20 09:41:46,DR0428-25A000034,082745,GTE1899A,6.00,6.00,0.00
th223,69596,1,StockHidden,2025-06-20 00:00:00,2025-06-20 09:41:46,DR0428-25A000034,134285,SID1586A,6.00,6.00,0.00
th223,69596,1,StockHidden,2025-06-20 00:00:00,2025-06-20 09:41:46,DR0428-25A000034,117405,DFE8378A,6.00,6.00,0.00
th223,69596,1,StockHidden,2025-06-20 00:00:00,2025-06-20 09:41:46,DR0428-25A000034,144105,GTE1347A,6.00,6.00,0.00
th223,69597,1,StockHidden,2025-06-20 00:00:00,2025-06-20 10:30:16,DR0428-25A000039,E30619,SIE2194A,6.00,6.00,0.00
th223,69597,1,StockHidden,2025-06-20 00:00:00,2025-06-20 10:30:16,DR0428-25A000039,173590,GTE1082A,6.00,6.00,0.00
