dest_tenant,source_tenant,purchase_issue_id,invoice_id,invoice_no,pr_type,invoice_tenant,is_invoice_tenant_same,purchase_issue_status
th437,th224,818039,10155,6110067346,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818040,5433,403SN04415,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818041,11535,6110099360,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818042,10937,6110110573,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818047,10914,6110111044,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818045,14016,D4030101859,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818044,1860,108LS3001349,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818043,14003,D4030101745,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818050,10937,6110110573,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818048,15081,D4030103193,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818052,11410,6110109378,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818051,13938,D4030101954,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818055,13550,D2506010037,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818054,10937,6110110573,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818053,2373,108LS2004923,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818056,10884,6110108897,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818057,14917,D4030100381,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818058,5711,403SN05912,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818059,14060,D4030103316,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818060,10245,6110071355,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818063,11698,6110099361,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818064,13837,D2506010800,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818061,14044,D4030102926,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818062,828,212638852,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818065,11854,6110098138,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818066,11088,6110110677,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818068,13837,D2506010800,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818067,14742,D4030103322,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818071,14742,D4030103322,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818074,13697,D2506010241,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818072,10937,6110110573,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818073,14664,D4030103018,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818069,14742,D4030103322,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818070,10937,6110110573,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818076,13078,D2506010870,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818077,11491,6110101051,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818075,10914,6110111044,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818078,13812,D2506010129,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818081,13078,D2506010870,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818082,11636,6110043089,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818079,11620,6110078079,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818080,11518,6110078834,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818083,14550,D4030100642,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818084,11787,6110052207,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818085,13930,D4030101205,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818086,10304,6110072166,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818087,5417,403SN02286,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818090,5006,403SM01725,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818091,5383,403SN00823,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818088,6635,403SN06113,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818092,3468,251421103082,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818095,13550,D2506010037,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818096,14703,D4030101350,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818097,3468,251421103082,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818098,6139,403SN03330,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818100,12189,55SIN09067,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818102,5244,403SM03035,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818101,14932,D4030100034,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818103,12189,55SIN09067,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818104,6030,403SM05361,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818107,13930,D4030101205,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818106,12660,55SIN02901,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818108,12832,55SIN09920,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818105,21292,ZD2252105450,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818109,13052,D2506010093,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818110,5339,403SN03437,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818112,5711,403SN05912,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818111,12257,55SIN08433,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818115,5450,403SN05528,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818113,5699,403SN05227,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818114,12189,55SIN09067,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818116,13837,D2506010800,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818117,14044,D4030102926,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818119,12303,55SIM04386,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818121,12245,55SIN11986,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818123,12973,55SIM08697,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818122,14742,D4030103322,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818120,5662,403SN04208,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818125,1013,2208973724,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818124,14016,D4030101859,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818127,12435,55SIN12465,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818128,10004,5301988367,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818126,13078,D2506010870,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818131,14329,D4030100112,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818129,3325,2492017545,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818130,12469,55SIN04045,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818132,3089,2492011027,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818133,14550,D4030100642,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818134,13218,55SIM11024,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818137,12317,55SIN10440,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818135,1128,2208970361,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818140,12485,55SIN11850,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818138,5417,403SN02286,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818139,7524,4807103294,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818141,5370,403SN00336,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818143,1033,2208972139,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818142,14932,D4030100034,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818145,12327,55SIM04889,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818144,14568,D4030100797,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818146,11128,5301997940,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818147,12440,55SIM04384,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818150,12440,55SIM04384,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818152,18055,DL0125507793,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818151,7084,5060350165,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818154,12596,55SIN05091,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818155,17909,DL0125506235,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818156,13098,55SIN06774,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818157,10006,5060340890,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818159,17657,DL0125512458,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818158,12262,55SIN01994,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818160,12189,55SIN09067,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818161,9922,5060313752,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818162,18386,DL0124560567,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818163,12220,55SIN09411,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818166,17682,DL0124559048,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818165,9545,5060335499,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818167,12627,55SIN00684,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818170,12257,55SIN08433,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818171,11453,5060274171,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818169,17653,DL0125506241,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818168,10297,5060312080,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818175,12541,55SIN13015,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818176,12469,55SIN04045,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818174,17641,DL0125506239,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818172,8526,5060292903,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818178,18653,DL0125510379,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818179,12317,55SIN10440,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818177,10015,5060280674,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818184,12469,55SIN04045,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818182,12189,55SIN09067,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818183,10276,5060315269,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818180,7905,5060299504,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818181,18399,DL0125507791,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818186,10297,5060312080,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818187,17952,DL0125512446,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818185,17876,DL0125503304,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818191,11124,5060253080,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818188,12593,55SIN11981,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818190,12552,55SIN07683,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818189,9287,5060246822,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818192,18443,DL0125506238,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818193,12566,55SIN05089,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818194,12469,55SIN04045,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818196,12867,55SIN06486,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818200,17251,DL0125516278,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818197,17151,DL0125508982,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818201,12566,55SIN05089,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818199,12485,55SIN11850,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818195,17608,DL0125509516,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818202,12189,55SIN09067,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818203,19404,IN25261100001458,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818208,12428,55SIM10548,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818209,16148,DL0122525417,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818205,19783,IN25261100003203,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818206,15421,DL0123567257,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818210,11750,55SIN13244,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818211,20110,IN11002511000044,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818216,11750,55SIN13244,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818214,17565,DL0125509515,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818215,19389,IN25261100001096,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818213,12317,55SIN10440,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818212,17983,DL0125513426,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818217,12627,55SIN00684,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818218,18386,DL0124560567,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818220,12469,55SIN04045,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818224,12469,55SIN04045,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818221,12189,55SIN09067,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818223,11750,55SIN13244,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818222,18123,DL0124553222,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818225,14277,DL0122533070,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818226,12317,55SIN10440,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818230,17667,DL0124546284,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818228,12189,55SIN09067,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818235,12733,55SIN04289,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818233,3156,241421103861,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818231,12340,55SIN10730,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818234,17691,DL0124552457,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818236,18049,DL0124543748,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818237,12189,55SIN09067,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818238,17862,DL0125514973,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818241,12469,55SIN04045,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818239,12303,55SIM04386,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818240,19175,DL0123575224,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818242,14107,DL0122530273,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818243,12395,55SIM03783,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818244,13124,DL0122559541,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818245,17689,DL0124559139,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818247,12340,55SIN10730,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818248,12347,55SIN08615,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818246,15362,DL0122550802,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818249,12449,55SIN10935,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818250,14747,DL0122530276,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818252,12381,55SIM08121,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818251,12340,55SIN10730,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818253,12664,55SIM10153,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818254,12293,55SIN02578,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818258,2903,241421103526,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818255,12189,55SIN09067,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818257,14980,DL0122537574,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818259,12795,55SIN08805,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818260,14183,DL0122531302,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818261,12993,DL0123529143,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818262,11750,55SIN13244,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818265,12867,55SIN06486,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818263,12220,55SIN09411,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818264,18330,DL0124560371,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818267,17421,DL0124547744,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818266,18022,DL0124546309,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818269,18290,DL0124556127,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818268,12347,55SIN08615,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818270,12381,55SIM08121,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818271,17742,DL0125506234,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818272,2828,241421102057,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818273,17196,DL0125512456,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818274,12424,55SIN10910,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818275,18007,DL0124553226,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818277,12189,55SIN09067,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818278,13345,DL0123527439,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818279,12262,55SIN01994,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818280,12532,55SIM05595,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818281,16680,DL0122544550,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818283,16063,DL0123556936,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818282,18237,DL0125503305,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818284,21536,DL0200013386,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818285,17742,DL0125506234,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818286,20506,DL0200019828,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818287,17275,DL0125509518,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818289,19339,DL0200025384,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818288,17297,DL0200000046,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818291,18686,DL0125515709,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818290,18703,DL0125516179,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818292,19339,DL0200025384,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818293,18227,DL0124559207,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818295,17834,DL0124559047,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818297,18309,DL0124557113,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818296,21576,DL0200022609,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818300,22075,DL0200022299,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818298,18056,DL0124549135,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818301,16126,DL0200001352,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818302,17790,DL0124556254,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818304,17183,DL0125511484,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818305,19339,DL0200025384,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818309,18028,DL0124541452,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818310,17653,DL0125506241,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818311,18732,DL0200000087,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818313,18018,DL0125514890,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818312,18110,DL0124555177,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818316,17682,DL0124559048,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818315,20840,DL0200014658,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818314,21628,DL0200013102,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818318,16676,DL0200001363,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818322,21459,DL0200012345,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818320,19186,DL0200003562,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818323,21459,DL0200012345,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818325,17103,DL02000014177,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818326,18911,INDW/23/2000022776,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818327,18539,INDW/23/2000017682,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818329,18911,INDW/23/2000022776,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818330,21986,DL0200018519,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818328,21552,DL0200022583,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818333,18700,DL0200003563,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818331,19200,INDW/23/2000023696,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818332,19336,INDW/23/2000020159,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818334,19200,INDW/23/2000023696,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818335,19336,INDW/23/2000020159,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818337,18539,INDW/23/2000017682,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818338,19582,DL0200025589,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818336,18974,DL0200025584,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818340,19879,DL0200007069,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818339,18820,INDW/25/2000039603,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818341,4189,25SIL09601,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818343,19661,DL0200000419,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818345,21562,DL0200012243,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818344,20778,DL0200011020,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818346,11351,5173220781,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818349,9061,5173231584,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818347,11351,5173220781,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818348,18205,DL0200000083,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818350,9026,5173230421,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818351,18732,DL0200000087,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818355,9026,5173230421,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818352,7710,5173250128,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818354,7560,5173250233,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818356,9202,517324004,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818357,9336,5173231537,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818358,11227,5173220593,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818359,9937,5173231434,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818360,9439,5173230031,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818363,8099,5173250102,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818364,9207,5173240667,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818365,11227,5173220593,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818367,11528,5173220894,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
th437,th224,818366,9301,5173221448,PURCHASE_RETURN,th224,True,READY_FOR_RACKING
