id,ucode,batch,return_reason,return_quantity,purchase_issue_id,created_on,updated_on,bin,discount_percentage,name,expiry,mrp,discount_amount,discount_on,epr,sgst,cgst,igst,sgst_amount,cgst_amount,igst_amount,amount,purchase_rate,brand,division,item_type,pts,gst_applicable,pr,assigned_bin,status,pre_purchase_issue_id,ppio_in_PR,source_debit_note_number,source_tenant,update_pre_purchase_query,delete_purchase_issue_item_query
818801,B72830,AEJ23002,EXPIRED,2,777787,2025-07-18 09:22:35,2025-07-18 09:22:35,,0.00,AZEE XL 200MG PEPPERMINT AND ORANGE FLAVOUR BOTTLE OF 30ML ORAL LIQUID,2025-07-31,114.24,0.00,EPR,66.28,0.00,0.00,12.00,0.00,0.00,15.91,148.47,,CIPLA LIMITED,NURTURE (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,528014,528014,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 528014",DELETE FROM th224.purchase_issue_item WHERE id = 818801
818742,B72830,AEJ23001-,EXPIRED,3,777728,2025-07-18 09:22:18,2025-07-18 09:22:18,,0.00,AZEE XL 200MG PEPPERMINT AND ORANGE FLAVOUR BOTTLE OF 30ML ORAL LIQUID,2025-06-30,114.24,0.00,EPR,66.29,0.00,0.00,12.00,0.00,0.00,23.86,222.73,,CIPLA LIMITED,NURTURE (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,512794,512794,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 512794",DELETE FROM th224.purchase_issue_item WHERE id = 818742
818756,I37263,A330250,EXPIRED,1,777742,2025-07-18 09:22:20,2025-07-18 09:22:20,,0.00,SYNCLAR 125MG BANANA FLAVOUR BOTTLE OF 30ML DRY SYRUP,2025-05-31,154.56,0.00,EPR,99.36,0.00,0.00,12.00,0.00,0.00,11.92,111.28,,CIPLA LIMITED,ZESTA (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,513523,513523,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 513523",DELETE FROM th224.purchase_issue_item WHERE id = 818756
818770,222941,L1163034-,EXPIRED,1,777756,2025-07-18 09:22:24,2025-07-18 09:22:24,,0.00,STON 1B6 DELICIOUS PINEAPPLE FLAVOUR BOTTLE OF 200ML ORAL SOLUTION,2025-02-28,240.00,0.00,EPR,128.57,0.00,0.00,12.00,0.00,0.00,15.43,144.00,,CIPLA LIMITED,UROLOGY (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,520281,520281,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 520281",DELETE FROM th224.purchase_issue_item WHERE id = 818770
818795,I37263,A330359,EXPIRED,1,777781,2025-07-18 09:22:34,2025-07-18 09:22:34,,0.00,SYNCLAR 125MG BANANA FLAVOUR BOTTLE OF 30ML DRY SYRUP,2025-06-30,154.56,0.00,EPR,105.98,0.00,0.00,12.00,0.00,0.00,12.72,118.70,,CIPLA LIMITED,ZESTA (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,527094,527094,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 527094",DELETE FROM th224.purchase_issue_item WHERE id = 818795
818732,B72830,AEJ23002,EXPIRED,1,777718,2025-07-18 09:22:16,2025-07-18 09:22:16,,0.00,AZEE XL 200MG PEPPERMINT AND ORANGE FLAVOUR BOTTLE OF 30ML ORAL LIQUID,2025-07-31,114.24,0.00,EPR,66.28,0.00,0.00,12.00,0.00,0.00,7.95,74.23,,CIPLA LIMITED,NURTURE (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,511904,511904,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 511904",DELETE FROM th224.purchase_issue_item WHERE id = 818732
818801,B72830,AEJ23002,EXPIRED,2,777787,2025-07-18 09:22:35,2025-07-18 09:22:35,,0.00,AZEE XL 200MG PEPPERMINT AND ORANGE FLAVOUR BOTTLE OF 30ML ORAL LIQUID,2025-07-31,114.24,0.00,EPR,66.28,0.00,0.00,12.00,0.00,0.00,15.91,148.47,,CIPLA LIMITED,NURTURE (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,528014,528014,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 528014",DELETE FROM th224.purchase_issue_item WHERE id = 818801
818804,222941,L1164011,EXPIRED,1,777790,2025-07-18 09:22:36,2025-07-18 09:22:36,,0.00,STON 1B6 DELICIOUS PINEAPPLE FLAVOUR BOTTLE OF 200ML ORAL SOLUTION,2025-08-31,264.81,0.00,EPR,170.23,0.00,0.00,12.00,0.00,0.00,20.43,190.66,,CIPLA LIMITED,UROLOGY (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,528209,528209,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 528209",DELETE FROM th224.purchase_issue_item WHERE id = 818804
818872,I02186,SA31679,EXPIRED,2,777858,2025-07-18 09:22:56,2025-07-18 09:22:56,,0.00,BUDESAL 1MG 2ML PACKET OF 5 RESPULES,2025-07-31,309.90,0.00,EPR,211.50,0.00,0.00,12.00,0.00,0.00,50.76,473.76,,CIPLA LIMITED,RESP NEB 2 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,532649,532649,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 532649",DELETE FROM th224.purchase_issue_item WHERE id = 818872
818902,I02186,SA31811,EXPIRED,2,777888,2025-07-18 09:23:05,2025-07-18 09:23:05,,0.00,BUDESAL 1MG 2ML PACKET OF 5 RESPULES,2025-07-31,309.90,0.00,EPR,200.19,0.00,0.00,12.00,0.00,0.00,48.05,448.43,,CIPLA LIMITED,RESP NEB 2 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,533692,533692,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 533692",DELETE FROM th224.purchase_issue_item WHERE id = 818902
817633,A35646,TAM23006SH,EXPIRED,1,776620,2025-07-17 11:18:47,2025-07-17 11:18:46,,0.00,TAMSUKEM PLUS STRIP OF 10 TABLETS,2025-07-31,800.00,0.00,EPR,514.29,0.00,0.00,12.00,0.00,0.00,61.71,576.00,,ALKEM LABORATORIES LTD,UROCARE (ALKEM LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-353,IN_RACK,525932,525932,DR0224-25A000317,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 525932",DELETE FROM th224.purchase_issue_item WHERE id = 817633
817670,Z24151,RFLT24007,DAMAGED,2,776657,2025-07-17 11:18:52,2025-07-17 11:18:52,,0.00,OROGARD STRIP OF 10 MOUTH ULCER TABLETS,2026-09-30,65.00,0.00,EPR,10.10,0.00,0.00,12.00,0.00,0.00,2.42,22.62,,ALKEM LABORATORIES LTD,DEFAULT (ALKEM LABORATORIES LTD),DAMAGED,0.00,1,0.00,PR1-R01-S01-353,IN_RACK,526464,526464,DR0224-25A000317,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 526464",DELETE FROM th224.purchase_issue_item WHERE id = 817670
817744,E86297,23461515,EXPIRED,1,776731,2025-07-17 11:19:00,2025-07-17 11:18:59,,0.00,TAXIM O JUICY ORANGE AND LEMON FLAVOUR BOTTLE OF 30ML DRY SYRUP,2025-07-31,54.43,0.00,EPR,38.88,0.00,0.00,12.00,0.00,0.00,4.67,43.55,,ALKEM LABORATORIES LTD,ALPHA NEX (ALKEM LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-353,IN_RACK,528210,528210,DR0224-25A000317,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 528210",DELETE FROM th224.purchase_issue_item WHERE id = 817744
817510,192417,4L80416,DAMAGED,1,776497,2025-07-17 11:18:34,2025-07-17 11:18:33,,0.00,LEVOLIN 0.31MG 2.5ML PACKET OF 5 RESPULES,2026-03-31,29.70,0.00,EPR,19.10,0.00,0.00,12.00,0.00,0.00,2.29,21.39,,CIPLA LIMITED,RESP NEB 1 (CIPLA LIMITED),DAMAGED,0.00,1,0.00,PR1-R01-S01-005,IN_RACK,512200,512200,DR0224-25A000474,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 512200",DELETE FROM th224.purchase_issue_item WHERE id = 817510
817587,265923,24230228,DAMAGED,3,776574,2025-07-17 11:18:42,2025-07-17 11:18:42,,0.00,ALKOF JUNIOR BOTTLE OF 60ML COUGH SYRUP,2026-09-30,73.00,0.00,EPR,15.60,0.00,0.00,12.00,0.00,0.00,5.62,52.42,,ALKEM LABORATORIES LTD,AVIGHNA GENERIC (ALKEM LABORATORIES LTD),DAMAGED,0.00,1,0.00,PR1-R01-S01-386,IN_RACK,523725,523725,DR0224-25A000311,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 523725",DELETE FROM th224.purchase_issue_item WHERE id = 817587
817624,255665,24281918,DAMAGED,11,776611,2025-07-17 11:18:46,2025-07-17 11:18:46,,0.00,ALKOF DX BOTTLE OF 100ML SYRUP,2026-07-31,120.00,0.00,EPR,21.42,0.00,0.00,12.00,0.00,0.00,28.27,263.89,,ALKEM LABORATORIES LTD,AVIGHNA GENERIC (ALKEM LABORATORIES LTD),DAMAGED,0.00,1,0.00,PR1-R01-S01-386,IN_RACK,525599,525599,DR0224-25A000311,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 525599",DELETE FROM th224.purchase_issue_item WHERE id = 817624
817649,255666,24230185,DAMAGED,28,776636,2025-07-17 11:18:50,2025-07-17 11:18:49,,0.00,ALKOF JUNIOR COUGH BOTTLE OF 100ML SYRUP,2026-08-31,118.00,0.00,EPR,24.84,0.00,0.00,12.00,0.00,0.00,83.46,778.98,,ALKEM LABORATORIES LTD,AVIGHNA GENERIC (ALKEM LABORATORIES LTD),DAMAGED,0.00,1,0.00,PR1-R01-S01-386,IN_RACK,526052,526052,DR0224-25A000311,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 526052",DELETE FROM th224.purchase_issue_item WHERE id = 817649
817661,I27003,GEN23020SR,EXPIRED,1,776648,2025-07-17 11:18:50,2025-07-17 11:18:50,,0.00,GENTAKEM D BOTTLE OF 10ML EYE/EAR DROPS,2025-08-31,46.00,0.00,EPR,9.49,0.00,0.00,12.00,0.00,0.00,1.14,10.63,,ALKEM LABORATORIES LTD,AVIGHNA GENERIC (ALKEM LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-386,IN_RACK,526293,526293,DR0224-25A000311,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 526293",DELETE FROM th224.purchase_issue_item WHERE id = 817661
817523,192417,4L80596,DAMAGED,2,776510,2025-07-17 11:18:35,2025-07-17 11:18:35,,0.00,LEVOLIN 0.31MG 2.5ML PACKET OF 5 RESPULES,2026-05-31,29.70,0.00,EPR,19.10,0.00,0.00,12.00,0.00,0.00,4.58,42.78,,CIPLA LIMITED,RESP NEB 1 (CIPLA LIMITED),DAMAGED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,513900,513900,DR0224-25A000292,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 513900",DELETE FROM th224.purchase_issue_item WHERE id = 817523
817538,N22751,5KM0045,DAMAGED,1,776525,2025-07-17 11:18:37,2025-07-17 11:18:37,,0.00,CIPMOX O 500 CAPSULE 15 NO'S,2027-01-31,123.64,0.00,EPR,38.00,0.00,0.00,12.00,0.00,0.00,4.56,42.56,,CIPLA GX,HEALTHCARE (CIPLA GX),DAMAGED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,520081,520081,DR0224-25A000292,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 520081",DELETE FROM th224.purchase_issue_item WHERE id = 817538
818687,M71467,GH30472,EXPIRED,1,777673,2025-07-18 09:22:09,2025-07-18 09:22:09,,0.00,URIMAX D STRIP OF 15 TABLET,2025-06-30,552.00,0.00,EPR,362.04,0.00,0.00,12.00,0.00,0.00,43.44,405.48,,CIPLA LIMITED,UROLOGY TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,503540,503540,DR0224-25A000292,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 503540",DELETE FROM th224.purchase_issue_item WHERE id = 818687
818711,M71467,GH30522,EXPIRED,1,777697,2025-07-18 09:22:13,2025-07-18 09:22:13,,0.00,URIMAX D STRIP OF 15 TABLET,2025-07-31,552.02,0.00,EPR,362.05,0.00,0.00,12.00,0.00,0.00,43.45,405.50,,CIPLA LIMITED,UROLOGY TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,509289,509289,DR0224-25A000292,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 509289",DELETE FROM th224.purchase_issue_item WHERE id = 818711
818764,I42676,B530309,EXPIRED,1,777750,2025-07-18 09:22:22,2025-07-18 09:22:21,,0.00,FEVAGO 120MG STRAWBERRY VANILA BOTTLE OF 60ML SUSPENSION,2025-04-30,40.32,0.00,EPR,23.33,0.00,0.00,12.00,0.00,0.00,2.80,26.13,,CIPLA LIMITED,OPTIMUS (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,514813,514813,DR0224-25A000292,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 514813",DELETE FROM th224.purchase_issue_item WHERE id = 818764
818771,I37104,A630114,EXPIRED,1,777757,2025-07-18 09:22:25,2025-07-18 09:22:24,,0.00,EMESET 2MG JUICY LEMON FLAVOUR BOTTLE OF 30ML SYRUP,2025-01-31,37.63,0.00,EPR,16.79,0.00,0.00,12.00,0.00,0.00,2.01,18.80,,CIPLA LIMITED,ZESTA (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,520743,520743,DR0224-25A000292,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 520743",DELETE FROM th224.purchase_issue_item WHERE id = 818771
818774,082380,DZ23067,EXPIRED,1,777760,2025-07-18 09:22:25,2025-07-18 09:22:25,,0.00,GATIQUIN P BOTTLE OF 5ML EYE DROPS,2025-08-31,182.44,0.00,EPR,117.28,0.00,0.00,12.00,0.00,0.00,14.07,131.35,,CIPLA LIMITED,FORESIGHT ELITE (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,521349,521349,DR0224-25A000292,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 521349",DELETE FROM th224.purchase_issue_item WHERE id = 818774
818783,S81424,LGM23029,EXPIRED,1,777769,2025-07-18 09:22:29,2025-07-18 09:22:29,,0.00,LEVOLIN PLUS MANGO FLAVOUR SUGAR FREE BOTTLE OF 100ML SYRUP,2025-07-31,115.13,0.00,EPR,62.14,0.00,0.00,12.00,0.00,0.00,7.46,69.60,,CIPLA LIMITED,RESPI ORAL TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,523851,523851,DR0224-25A000292,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 523851",DELETE FROM th224.purchase_issue_item WHERE id = 818783
818802,082380,DZ23066,EXPIRED,1,777788,2025-07-18 09:22:35,2025-07-18 09:22:35,,0.00,GATIQUIN P BOTTLE OF 5ML EYE DROPS,2025-08-31,182.44,0.00,EPR,117.28,0.00,0.00,12.00,0.00,0.00,14.07,131.35,,CIPLA LIMITED,FORESIGHT ELITE (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,528038,528038,DR0224-25A000292,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 528038",DELETE FROM th224.purchase_issue_item WHERE id = 818802
818820,S82516,SA30620,EXPIRED,2,777806,2025-07-18 09:22:42,2025-07-18 09:22:42,,0.00,IPRAVENT RESPULE 2.5 ML,2025-03-31,31.40,0.00,EPR,21.55,0.00,0.00,12.00,0.00,0.00,5.17,48.27,,CIPLA LIMITED,RESP NEB 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,528978,528978,DR0224-25A000292,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 528978",DELETE FROM th224.purchase_issue_item WHERE id = 818820
818829,T83708,A330435,EXPIRED,3,777815,2025-07-18 09:22:44,2025-07-18 09:22:44,,0.00,AZEE XL 100 MG ORANGE PEPPERMINT LIQUID 30 ML,2025-07-31,92.58,0.00,EPR,53.57,0.00,0.00,12.00,0.00,0.00,19.29,180.00,,CIPLA LIMITED,DEFAULT (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,529142,529142,DR0224-25A000292,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 529142",DELETE FROM th224.purchase_issue_item WHERE id = 818829
818842,I01327,SA31759,EXPIRED,2,777828,2025-07-18 09:22:49,2025-07-18 09:22:48,,0.00,BUDESAL 0.5MG 2ML PACKET OF 5 RESPULES,2025-07-31,241.55,0.00,EPR,139.75,0.00,0.00,12.00,0.00,0.00,33.54,313.04,,CIPLA LIMITED,RESP NEB 2 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,529639,529639,DR0224-25A000292,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 529639",DELETE FROM th224.purchase_issue_item WHERE id = 818842
818850,150920,SB20727,EXPIRED,3,777836,2025-07-18 09:22:51,2025-07-18 09:22:51,,0.00,RESTYL 0.5MG STRIP OF 15 TABLETS,2025-06-30,57.15,0.00,EPR,36.74,0.00,0.00,12.00,0.00,0.00,13.23,123.45,,CIPLA LIMITED,IMPULSE 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,531217,531217,DR0224-25A000292,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 531217",DELETE FROM th224.purchase_issue_item WHERE id = 818850
817917,114756,MK1AK332,EXPIRED,1,776904,2025-07-17 11:19:17,2025-07-17 11:19:17,,0.00,MIFEGEST KIT STRIP OF 5 TABLET COMBIKIT,2025-08-31,426.00,0.00,EPR,104.23,0.00,0.00,12.00,0.00,0.00,12.51,116.74,,ZYDUS HEALTHCARE LIMITED,FORTIZA-GEO (ZYDUS HEALTHCARE LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-049,IN_RACK,518082,518082,DR0224-25A000309,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 518082",DELETE FROM th224.purchase_issue_item WHERE id = 817917
817947,U33364,MLJRAO01,EXPIRED,1,776934,2025-07-17 11:19:20,2025-07-17 11:19:20,,0.00,RAPILIF D 4/0.5MG STRIP OF 10 TABLETS,2025-08-31,280.50,0.00,EPR,184.32,0.00,0.00,12.00,0.00,0.00,22.12,206.44,,IPCA LABORATORIES,UROSCIENCES (IPCA LABORATORIES),EXPIRED,0.00,1,0.00,PR1-R01-S01-050,IN_RACK,527343,527343,DR0224-25A000302,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 527343",DELETE FROM th224.purchase_issue_item WHERE id = 817947
818120,I36015,O24028,DAMAGED,1,777107,2025-07-17 11:19:40,2025-07-17 11:19:40,,0.00,NEW RA THERMOSEAL FRESH MINT FLAV GEL 100GM,2026-12-31,137.50,0.00,EPR,88.39,0.00,0.00,12.00,0.00,0.00,10.61,99.00,,ICPA HEALTH PRODUCTS LTD,DEFAULT (ICPA HEALTH PRODUCTS LTD),DAMAGED,0.00,1,0.00,PR1-R01-S01-050,IN_RACK,522248,522248,DR0224-25A000302,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 522248",DELETE FROM th224.purchase_issue_item WHERE id = 818120
821196,114756,MK1AK332,EXPIRED,1,780094,2025-07-22 07:30:49,2025-07-22 07:30:48,M0-R27-S06-001,0.00,MIFEGEST KIT STRIP OF 5 TABLET COMBIKIT,2025-08-31,426.00,0.00,EPR,104.23,0.00,0.00,12.00,0.00,0.00,12.51,116.74,,ZYDUS HEALTHCARE LIMITED,FORTIZA-GEO (ZYDUS HEALTHCARE LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-024,IN_RACK,537726,537727,DR0224-25A000368,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 537726",DELETE FROM th224.purchase_issue_item WHERE id = 821196
821202,114756,MK1AK332,EXPIRED,21,780094,2025-07-22 07:30:49,2025-07-22 07:30:49,T2-R15-S01-005,0.00,MIFEGEST KIT STRIP OF 5 TABLET COMBIKIT,2025-08-31,426.00,0.00,EPR,104.23,0.00,0.00,12.00,0.00,0.00,262.66,2451.49,,ZYDUS HEALTHCARE LIMITED,FORTIZA-GEO (ZYDUS HEALTHCARE LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-024,IN_RACK,537722,537727,DR0224-25A000368,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 537722",DELETE FROM th224.purchase_issue_item WHERE id = 821202
821200,246326,PVMAR04,EXPIRED,5,780094,2025-07-22 07:30:49,2025-07-22 07:30:49,J2-R08-S11-003,0.00,FOLSAFE PLUS STRIP OF 10 CAPSULES,2025-07-31,219.60,0.00,EPR,115.51,0.00,0.00,12.00,0.00,0.00,69.31,646.86,,ZYDUS HEALTHCARE LIMITED,GYNNEXT (ZYDUS HEALTHCARE LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-024,IN_RACK,537724,537727,DR0224-25A000368,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 537724",DELETE FROM th224.purchase_issue_item WHERE id = 821200
821196,114756,MK1AK332,EXPIRED,1,780094,2025-07-22 07:30:49,2025-07-22 07:30:48,M0-R27-S06-001,0.00,MIFEGEST KIT STRIP OF 5 TABLET COMBIKIT,2025-08-31,426.00,0.00,EPR,104.23,0.00,0.00,12.00,0.00,0.00,12.51,116.74,,ZYDUS HEALTHCARE LIMITED,FORTIZA-GEO (ZYDUS HEALTHCARE LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-024,IN_RACK,537726,537727,DR0224-25A000368,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 537726",DELETE FROM th224.purchase_issue_item WHERE id = 821196
821202,114756,MK1AK332,EXPIRED,21,780094,2025-07-22 07:30:49,2025-07-22 07:30:49,T2-R15-S01-005,0.00,MIFEGEST KIT STRIP OF 5 TABLET COMBIKIT,2025-08-31,426.00,0.00,EPR,104.23,0.00,0.00,12.00,0.00,0.00,262.66,2451.49,,ZYDUS HEALTHCARE LIMITED,FORTIZA-GEO (ZYDUS HEALTHCARE LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-024,IN_RACK,537722,537727,DR0224-25A000368,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 537722",DELETE FROM th224.purchase_issue_item WHERE id = 821202
820030,129635,3JA02,EXPIRED,1,778989,2025-07-19 06:58:45,2025-07-19 06:58:45,,0.00,OILATUM CREAM 40GM,2025-07-01,140.55,0.00,EPR,90.35,0.00,0.00,12.00,0.00,0.00,10.84,101.19,,GLAXOSMITHKLINE,GOAPPTIV (GLAXOSMITHKLINE),EXPIRED,0.00,1,0.00,PR1-R01-S01-222,IN_RACK,527658,527658,DR0224-25A000379,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 527658",DELETE FROM th224.purchase_issue_item WHERE id = 820030
818243,381769,K2301701,EXPIRED,1,777230,2025-07-17 11:19:55,2025-07-17 11:19:55,,0.00,EMBETA XR 12.5MG STRIP OF 10 TABLET,2025-07-31,46.50,0.00,EPR,30.14,0.00,0.00,12.00,0.00,0.00,3.62,33.76,,INTAS PHARMACEUTICALS LTD,DEFAULT (INTAS PHARMACEUTICALS LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-189,IN_RACK,524931,524931,DR0224-25A000293,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 524931",DELETE FROM th224.purchase_issue_item WHERE id = 818243
818218,J07135,MJ052,EXPIRED,3,777205,2025-07-17 11:19:51,2025-07-17 11:19:51,,0.00,COSVATE GM ++ TUBE OF 10GM CREAM,2025-04-30,36.95,0.00,EPR,11.87,0.00,0.00,12.00,0.00,0.00,4.27,39.88,,ERIS LIFE SCIENCES PVT LTD,SKINCARE (ERIS LIFE SCIENCES PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-212,IN_RACK,504120,504120,DR0224-25A000303,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 504120",DELETE FROM th224.purchase_issue_item WHERE id = 818218
822566,I36668,LRA23002,DAMAGED,1,780633,2025-07-22 21:18:59,2025-07-22 21:18:59,,0.00,LEVROXA 500MG BOTTLE OF 100ML SYRUP,2026-06-30,443.52,0.00,EPR,285.12,0.00,0.00,12.00,0.00,0.00,34.21,319.33,,ERIS LIFE SCIENCES PVT LTD,ALTIZA (ERIS LIFE SCIENCES PVT LTD),DAMAGED,0.00,1,0.00,PR1-R01-S01-212,IN_RACK,536549,536549,DR0224-25A000303,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 536549",DELETE FROM th224.purchase_issue_item WHERE id = 822566
822532,K28293,035D122,DAMAGED,1,780599,2025-07-22 21:18:52,2025-07-22 21:18:51,,0.00,ENERZAL ORANGE FLAVOUR PACKET OF 500GM POWDER,2026-09-30,328.00,0.00,EPR,166.78,0.00,0.00,12.00,0.00,0.00,20.01,186.79,,FDC LIMITED,DEFAULT (FDC LIMITED),DAMAGED,0.00,1,0.00,PR1-R01-S01-247,IN_RACK,533291,533291,DR0224-25A000307,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 533291",DELETE FROM th224.purchase_issue_item WHERE id = 822532
