id,ucode,batch,return_reason,return_quantity,purchase_issue_id,created_on,updated_on,bin,discount_percentage,name,expiry,mrp,discount_amount,discount_on,epr,sgst,cgst,igst,sgst_amount,cgst_amount,igst_amount,amount,purchase_rate,brand,division,item_type,pts,gst_applicable,pr,assigned_bin,status,pre_purchase_issue_id,ppio_in_PR,source_debit_note_number,source_tenant,update_pre_purchase_query,delete_purchase_issue_item_query
734401,180615,UTGVLB201,EXPIRED,1,702524,2025-07-07 08:05:39,2025-07-07 08:05:39,,0.00,VERMISOL 150MG STRIP OF 1 TABLET,2025-04-30,33.41,0.00,EPR,21.66,6.00,6.00,0.00,1.30,1.30,0.00,24.26,,KHANDELWAL LABORATORIES LTD,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,633874,633874,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 633874",DELETE FROM th214.purchase_issue_item WHERE id = 734401
734407,180615,UTGVLB201,EXPIRED,1,702530,2025-07-07 08:05:41,2025-07-07 08:05:41,,0.00,VERMISOL 150MG STRIP OF 1 TABLET,2025-04-30,33.41,0.00,EPR,21.66,6.00,6.00,0.00,1.30,1.30,0.00,24.26,,KHANDELWAL LABORATORIES LTD,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,645381,645381,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 645381",DELETE FROM th214.purchase_issue_item WHERE id = 734407
734400,180615,UTGVLB107,EXPIRED,20,702523,2025-07-07 08:05:39,2025-07-07 08:05:38,,0.00,VERMISOL 150MG STRIP OF 1 TABLET,2025-01-31,33.41,0.00,EPR,13.60,6.00,6.00,0.00,16.32,16.32,0.00,304.64,,KHANDELWAL LABORATORIES LTD,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,633873,633873,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 633873",DELETE FROM th214.purchase_issue_item WHERE id = 734400
734402,180615,UTGVLB107,EXPIRED,1,702525,2025-07-07 08:05:39,2025-07-07 08:05:39,,0.00,VERMISOL 150MG STRIP OF 1 TABLET,2025-01-31,33.41,0.00,EPR,13.60,6.00,6.00,0.00,0.82,0.82,0.00,15.23,,KHANDELWAL LABORATORIES LTD,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,636791,636791,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 636791",DELETE FROM th214.purchase_issue_item WHERE id = 734402
734404,239990,UTCCLA305,EXPIRED,2,702527,2025-07-07 08:05:40,2025-07-07 08:05:40,,0.00,CEFOCLOX XL STRIP OF 10 TABLETS,2025-04-30,329.99,0.00,EPR,202.12,6.00,6.00,0.00,24.25,24.25,0.00,452.75,,KHANDELWAL LABORATORIES LTD,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,642904,642904,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 642904",DELETE FROM th214.purchase_issue_item WHERE id = 734404
734408,239990,UTCCLA305,EXPIRED,1,702531,2025-07-07 08:05:41,2025-07-07 08:05:41,,0.00,CEFOCLOX XL STRIP OF 10 TABLETS,2025-04-30,329.99,0.00,EPR,202.12,6.00,6.00,0.00,12.13,12.13,0.00,226.37,,KHANDELWAL LABORATORIES LTD,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,667170,667170,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 667170",DELETE FROM th214.purchase_issue_item WHERE id = 734408
734406,153420,UTGRDA203,EXPIRED,3,702529,2025-07-07 08:05:41,2025-07-07 08:05:41,,0.00,ROBINAXOL D STRIP OF 10 TABLETS,2025-03-31,133.12,0.00,EPR,88.15,6.00,6.00,0.00,15.87,15.87,0.00,296.18,,KHANDELWAL LABORATORIES LTD,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,643174,643174,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 643174",DELETE FROM th214.purchase_issue_item WHERE id = 734406
734401,180615,UTGVLB201,EXPIRED,1,702524,2025-07-07 08:05:39,2025-07-07 08:05:39,,0.00,VERMISOL 150MG STRIP OF 1 TABLET,2025-04-30,33.41,0.00,EPR,21.66,6.00,6.00,0.00,1.30,1.30,0.00,24.26,,KHANDELWAL LABORATORIES LTD,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,633874,633874,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 633874",DELETE FROM th214.purchase_issue_item WHERE id = 734401
734407,180615,UTGVLB201,EXPIRED,1,702530,2025-07-07 08:05:41,2025-07-07 08:05:41,,0.00,VERMISOL 150MG STRIP OF 1 TABLET,2025-04-30,33.41,0.00,EPR,21.66,6.00,6.00,0.00,1.30,1.30,0.00,24.26,,KHANDELWAL LABORATORIES LTD,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,645381,645381,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 645381",DELETE FROM th214.purchase_issue_item WHERE id = 734407
734404,239990,UTCCLA305,EXPIRED,2,702527,2025-07-07 08:05:40,2025-07-07 08:05:40,,0.00,CEFOCLOX XL STRIP OF 10 TABLETS,2025-04-30,329.99,0.00,EPR,202.12,6.00,6.00,0.00,24.25,24.25,0.00,452.75,,KHANDELWAL LABORATORIES LTD,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,642904,642904,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 642904",DELETE FROM th214.purchase_issue_item WHERE id = 734404
734408,239990,UTCCLA305,EXPIRED,1,702531,2025-07-07 08:05:41,2025-07-07 08:05:41,,0.00,CEFOCLOX XL STRIP OF 10 TABLETS,2025-04-30,329.99,0.00,EPR,202.12,6.00,6.00,0.00,12.13,12.13,0.00,226.37,,KHANDELWAL LABORATORIES LTD,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,667170,667170,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 667170",DELETE FROM th214.purchase_issue_item WHERE id = 734408
719617,D84868,B4NC01,DAMAGED,1,688873,2025-07-04 06:27:23,2025-07-04 06:27:23,,0.00,BEPANTHEN SENSICONTROL DAILY FACE WASH FOR DRY & SENSITIVE SKIN BOTTLE OF 80ML,2026-05-31,350.00,0.00,EPR,213.54,9.00,9.00,0.00,19.22,19.22,0.00,251.98,,BAYER PHARMACEUTICALS PVT LTD,DEFAULT (BAYER PHARMACEUTICALS PVT LTD),DAMAGED,0.00,1,0.00,PR0-R00-S00-138,IN_RACK,604331,604331,DR0214-25A002539,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 604331",DELETE FROM th214.purchase_issue_item WHERE id = 719617
759881,255522,5JAIW115,EXPIRED,1,726338,2025-07-11 11:20:37,2025-07-11 11:20:37,,0.00,HEALTH OK STRIP OF 10 TABLETS,2025-08-31,110.00,0.00,EPR,44.75,9.00,9.00,0.00,4.03,4.03,0.00,52.81,,MANKIND PHARMACEUTICALS LTD,MANKIND SPECIAL (MANKIND PHARMACEUTICALS LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-163,IN_RACK,651409,651409,DR0214-25A003053,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 651409",DELETE FROM th214.purchase_issue_item WHERE id = 759881
760340,241430,JDC-428,DAMAGED,1,726797,2025-07-11 11:22:45,2025-07-11 11:22:45,,0.00,DOXYPAL DR L STRIP OF 10 CAPSULES,2026-10-31,118.19,0.00,EPR,71.77,6.00,6.00,0.00,4.31,4.31,0.00,80.38,,JAGSONPAL PHARMACEUTICALS LTD,DEFAULT (JAGSONPAL PHARMACEUTICALS LTD),DAMAGED,0.00,1,0.00,PR0-R00-S00-301,IN_RACK,605487,605487,DR0214-25A002329,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 605487",DELETE FROM th214.purchase_issue_item WHERE id = 760340
760435,R32991,HC240065,DAMAGED,1,726892,2025-07-11 11:22:58,2025-07-11 11:22:58,,0.00,BRINTON ACMIST VITAMIN E & ALOE VERA BASED MOISTURIZING CREAM GEL | 50 G,2026-05-31,399.00,0.00,EPR,249.54,9.00,9.00,0.00,22.46,22.46,0.00,294.46,,BRINTON PHARMACEUTICALS LIMITED,TEAM UV DOUX (BRINTON PHARMACEUTICALS LIMITED),DAMAGED,0.00,1,0.00,PR0-R00-S00-093,IN_RACK,656598,656598,DR0214-25A002257,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 656598",DELETE FROM th214.purchase_issue_item WHERE id = 760435
760438,Y96594,RF012501E,DAMAGED,1,726895,2025-07-11 11:22:59,2025-07-11 11:22:59,,0.00,EGRICH STRIP OF 10 TABLETS,2026-10-31,700.00,0.00,EPR,387.56,9.00,9.00,0.00,34.88,34.88,0.00,457.32,,SHIELD HEALTH CARE PVT LTD,NUTRI (SHIELD HEALTH CARE PVT LTD),DAMAGED,0.00,1,0.00,PR0-R00-S00-024,IN_RACK,673746,673746,DR0214-25A003211,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 673746",DELETE FROM th214.purchase_issue_item WHERE id = 760438
760552,I01486,S4K037--,DAMAGED,1,727009,2025-07-11 11:23:25,2025-07-11 11:23:25,,0.00,GEMSOLINE STRIP OF 15 CAPSULES,2026-10-31,294.00,0.00,EPR,20.25,6.00,6.00,0.00,1.22,1.22,0.00,22.68,,,DEFAULT (MEDLEY PHARMACEUTICALS LTD),DAMAGED,0.00,1,0.00,PR0-R00-S00-1520,IN_RACK,490887,490887,DR0214-25A002522,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 490887",DELETE FROM th214.purchase_issue_item WHERE id = 760552
818783,E69553,221135A,SHORT_QUANTITY,1,783914,2025-07-28 12:24:41,2025-07-28 12:24:41,,0.00,WELL FORCE MULTI TEXTURE 3 IN 1 ROSE CONDOM 3 NO'S,2025-10-31,40.00,0.00,EPR,19.20,0.00,0.00,0.00,0.00,0.00,0.00,19.20,,,DEFAULT (INTENSE PHARMACARE PRIVATE LIMITED),SALEABLE,0.00,1,0.00,PR0-R00-S00-720,IN_RACK,600648,600648,DR0214-25A002557,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 600648",DELETE FROM th214.purchase_issue_item WHERE id = 818783
818944,209201,PKNIC01,SHORT_QUANTITY,1,784075,2025-07-28 12:28:56,2025-07-28 12:28:55,,0.00,EIDO FE STRIP OF 10 CAPSULES,2026-06-30,191.00,0.00,EPR,122.79,6.00,6.00,0.00,7.37,7.37,0.00,137.52,,,LACONIC ALFA (LA RENON HEALTHCARE PVT LTD),SALEABLE,0.00,1,0.00,PR0-R00-S00-1124,IN_RACK,479997,479997,DR0214-25A002551,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 479997",DELETE FROM th214.purchase_issue_item WHERE id = 818944
715077,I35963,SGW0237,EXPIRED,1,684335,2025-07-03 11:52:53,2025-07-03 11:52:53,,0.00,MUCARYL 600MG ORANGE FLAVOUR SUGAR FREE STRIP OF 10 EFFERVESCENT TABLETS,2025-03-31,257.00,0.00,EPR,179.90,6.00,6.00,0.00,10.79,10.79,0.00,201.49,,GLENMARK PHARMACEUTICALS,SHWAS 2 (GLENMARK PHARMACEUTICALS),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,630793,630793,DR0214-25A002632,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 630793",DELETE FROM th214.purchase_issue_item WHERE id = 715077
723540,103920,TLCVA1303,EXPIRED,7,692791,2025-07-04 10:48:35,2025-07-04 10:48:34,,0.00,LEUCORIN 15MG STRIP OF 10 TABLETS,2025-04-30,499.06,0.00,EPR,200.00,2.50,2.50,0.00,35.00,35.00,0.00,1470.00,,SAMARTH LIFE SCIENCES PVT LTD,DEFAULT (SAMARTH LIFE SCIENCES PVT LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,630707,630707,DR0214-25A002632,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 630707",DELETE FROM th214.purchase_issue_item WHERE id = 723540
773824,G34009,GT8987C,EXPIRED,1,740274,2025-07-15 07:48:18,2025-07-15 07:48:18,,0.00,ACECLO P STRIP OF 10 TABLETS,2025-06-30,50.00,0.00,EPR,27.76,6.00,6.00,0.00,1.67,1.67,0.00,31.09,,PHARMA PLUS,DEFAULT (PHARMA PLUS),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,713648,713648,DR0214-25A002632,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 713648",DELETE FROM th214.purchase_issue_item WHERE id = 773824
739320,L45296,SFFSB2305,EXPIRED,1,705781,2025-07-08 11:45:42,2025-07-08 11:45:42,,0.00,SALI FACE WASH 60ML,2025-08-31,342.70,0.00,EPR,220.30,6.00,6.00,0.00,13.22,13.22,0.00,246.74,,SATYAM HEALTH CARE PVT LTD,DEFAULT (SATYAM HEALTH CARE PVT LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-446,IN_RACK,649152,649152,DR0214-25A002970,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 649152",DELETE FROM th214.purchase_issue_item WHERE id = 739320
697694,I31116,18220446,EXPIRED,1,666971,2025-06-27 10:19:40,2025-06-27 10:19:40,,0.00,TELMA CT 40/12.5 MG TABLET 15,2025-05-31,269.00,0.00,EPR,172.93,6.00,6.00,0.00,10.38,10.38,0.00,193.68,,GLENMARK PHARMACEUTICALS,ZOLTAN (GLENMARK PHARMACEUTICALS),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,605891,605891,DR0214-25A002628,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 605891",DELETE FROM th214.purchase_issue_item WHERE id = 697694
697695,I31116,18220370,EXPIRED,1,666972,2025-06-27 10:19:41,2025-06-27 10:19:40,,0.00,TELMA CT 40/12.5 MG TABLET 15,2025-04-30,269.00,0.00,EPR,172.93,6.00,6.00,0.00,10.38,10.38,0.00,193.68,,GLENMARK PHARMACEUTICALS,ZOLTAN (GLENMARK PHARMACEUTICALS),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,605896,605896,DR0214-25A002628,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 605896",DELETE FROM th214.purchase_issue_item WHERE id = 697695
715179,N16824,1HT7275,EXPIRED,3,684437,2025-07-03 11:53:10,2025-07-03 11:53:10,,0.00,HYADRY BOTTLE OF 5ML EYE DROPS,2025-02-28,154.00,0.00,EPR,107.80,6.00,6.00,0.00,19.40,19.40,0.00,362.21,,SANTEN INDIA PVT LTD,DEFAULT (SANTEN INDIA PVT LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,635151,635151,DR0214-25A002624,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 635151",DELETE FROM th214.purchase_issue_item WHERE id = 715179
715191,N16824,1HT7275,EXPIRED,1,684449,2025-07-03 11:53:12,2025-07-03 11:53:12,,0.00,HYADRY BOTTLE OF 5ML EYE DROPS,2025-02-28,154.00,0.00,EPR,107.80,6.00,6.00,0.00,6.47,6.47,0.00,120.74,,SANTEN INDIA PVT LTD,DEFAULT (SANTEN INDIA PVT LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,636095,636095,DR0214-25A002624,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 636095",DELETE FROM th214.purchase_issue_item WHERE id = 715191
715214,N16824,1HT7275,EXPIRED,2,684472,2025-07-03 11:53:16,2025-07-03 11:53:15,,0.00,HYADRY BOTTLE OF 5ML EYE DROPS,2025-02-28,154.00,0.00,EPR,107.80,6.00,6.00,0.00,12.94,12.94,0.00,241.47,,SANTEN INDIA PVT LTD,DEFAULT (SANTEN INDIA PVT LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,611751,611751,DR0214-25A002624,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 611751",DELETE FROM th214.purchase_issue_item WHERE id = 715214
715179,N16824,1HT7275,EXPIRED,3,684437,2025-07-03 11:53:10,2025-07-03 11:53:10,,0.00,HYADRY BOTTLE OF 5ML EYE DROPS,2025-02-28,154.00,0.00,EPR,107.80,6.00,6.00,0.00,19.40,19.40,0.00,362.21,,SANTEN INDIA PVT LTD,DEFAULT (SANTEN INDIA PVT LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,635151,635151,DR0214-25A002624,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 635151",DELETE FROM th214.purchase_issue_item WHERE id = 715179
715191,N16824,1HT7275,EXPIRED,1,684449,2025-07-03 11:53:12,2025-07-03 11:53:12,,0.00,HYADRY BOTTLE OF 5ML EYE DROPS,2025-02-28,154.00,0.00,EPR,107.80,6.00,6.00,0.00,6.47,6.47,0.00,120.74,,SANTEN INDIA PVT LTD,DEFAULT (SANTEN INDIA PVT LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,636095,636095,DR0214-25A002624,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 636095",DELETE FROM th214.purchase_issue_item WHERE id = 715191
715214,N16824,1HT7275,EXPIRED,2,684472,2025-07-03 11:53:16,2025-07-03 11:53:15,,0.00,HYADRY BOTTLE OF 5ML EYE DROPS,2025-02-28,154.00,0.00,EPR,107.80,6.00,6.00,0.00,12.94,12.94,0.00,241.47,,SANTEN INDIA PVT LTD,DEFAULT (SANTEN INDIA PVT LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,611751,611751,DR0214-25A002624,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 611751",DELETE FROM th214.purchase_issue_item WHERE id = 715214
715179,N16824,1HT7275,EXPIRED,3,684437,2025-07-03 11:53:10,2025-07-03 11:53:10,,0.00,HYADRY BOTTLE OF 5ML EYE DROPS,2025-02-28,154.00,0.00,EPR,107.80,6.00,6.00,0.00,19.40,19.40,0.00,362.21,,SANTEN INDIA PVT LTD,DEFAULT (SANTEN INDIA PVT LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,635151,635151,DR0214-25A002624,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 635151",DELETE FROM th214.purchase_issue_item WHERE id = 715179
715191,N16824,1HT7275,EXPIRED,1,684449,2025-07-03 11:53:12,2025-07-03 11:53:12,,0.00,HYADRY BOTTLE OF 5ML EYE DROPS,2025-02-28,154.00,0.00,EPR,107.80,6.00,6.00,0.00,6.47,6.47,0.00,120.74,,SANTEN INDIA PVT LTD,DEFAULT (SANTEN INDIA PVT LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,636095,636095,DR0214-25A002624,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 636095",DELETE FROM th214.purchase_issue_item WHERE id = 715191
715214,N16824,1HT7275,EXPIRED,2,684472,2025-07-03 11:53:16,2025-07-03 11:53:15,,0.00,HYADRY BOTTLE OF 5ML EYE DROPS,2025-02-28,154.00,0.00,EPR,107.80,6.00,6.00,0.00,12.94,12.94,0.00,241.47,,SANTEN INDIA PVT LTD,DEFAULT (SANTEN INDIA PVT LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,611751,611751,DR0214-25A002624,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 611751",DELETE FROM th214.purchase_issue_item WHERE id = 715214
784638,O77048,D548139A,EXPIRED,1,751078,2025-07-18 07:01:47,2025-07-18 07:01:47,,0.00,HUMINSULIN 30/70 100IU CARTRIDGE OF 3ML INJECTION (PACK OF 5),2025-06-30,2135.00,0.00,EPR,1571.36,2.50,2.50,0.00,39.28,39.28,0.00,1649.93,,LUPIN,DEFAULT (LUPIN),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,670143,670143,DR0214-25A002633,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 670143",DELETE FROM th214.purchase_issue_item WHERE id = 784638
785130,V15510,51220567,EXPIRED,1,751570,2025-07-18 07:02:42,2025-07-18 07:02:42,,0.00,GLENMARK ELOVERA CREAM FOR PROTECT | NOURISH & REPAIR SKIN NATURALLY | TUBE OF 75G,2025-05-31,240.00,0.00,EPR,146.44,9.00,9.00,0.00,13.18,13.18,0.00,172.80,,GLENMARK PHARMACEUTICALS,SHWAS 2 (GLENMARK PHARMACEUTICALS),EXPIRED,0.00,1,0.00,PR0-R00-S00-234,IN_RACK,716729,716729,DR0214-25A002633,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 716729",DELETE FROM th214.purchase_issue_item WHERE id = 785130
722638,I15031,VZAC32,EXPIRED,2,691889,2025-07-04 07:37:07,2025-07-04 07:37:07,,0.00,PREVA GOLD 20 MG STRIP OF 10 CAPSULES,2025-06-30,246.00,0.00,EPR,158.14,6.00,6.00,0.00,18.98,18.98,0.00,354.23,,INTAS PHARMACEUTICALS LTD,AQUILA (INTAS PHARMACEUTICALS LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-111,IN_RACK,611604,611604,DR0214-25A002956,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 611604",DELETE FROM th214.purchase_issue_item WHERE id = 722638
773571,U26163,A02W018,EXPIRED,2,740021,2025-07-15 06:17:11,2025-07-15 06:17:11,,0.00,CODISTAR DX SUGAR FREE BOTTLE OF 60ML SYRUP,2025-09-30,70.00,0.00,EPR,34.29,6.00,6.00,0.00,4.11,4.11,0.00,76.81,,MANKIND PHARMACEUTICALS LTD,MANKIND PHARMA LTD. (MANKIND PHARMACEUTICALS LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-111,IN_RACK,710396,710396,DR0214-25A002963,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 710396",DELETE FROM th214.purchase_issue_item WHERE id = 773571
773587,I41682,4SE0164,EXPIRED,1,740037,2025-07-15 06:17:16,2025-07-15 06:17:16,,0.00,AXALIN GREEN APPLE FLAVOUR EXPECTORANT 100ML,2025-08-31,112.47,0.00,EPR,57.85,6.00,6.00,0.00,3.47,3.47,0.00,64.79,,CIPLA LIMITED,NURTURE (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-111,IN_RACK,715069,715069,DR0214-25A002963,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 715069",DELETE FROM th214.purchase_issue_item WHERE id = 773587
821572,U53229,ZPOX000617,EXPIRED,3,780164,2025-07-22 07:34:44,2025-07-22 07:34:44,H5-R12-S02-001,0.00,PROTINEX ORIGINAL VANILLA POWDER 400 G,2025-08-31,750.00,0.00,EPR,524.09,0.00,0.00,0.00,0.00,0.00,0.00,1572.27,,NUTRICIA INTERNATIONAL PVT LTD,DEFAULT (NUTRICIA INTERNATIONAL PVT LTD),EXPIRED,0.00,0,0.00,PR1-R01-S01-021,IN_RACK,538064,538068,DR0224-25A000496,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 538064",DELETE FROM th224.purchase_issue_item WHERE id = 821572
821576,242621,TLE23012MR,EXPIRED,3,780164,2025-07-22 07:34:45,2025-07-22 07:34:45,U2-R04-S01-001,0.00,TOLKEM 100MG STRIP OF 10 TABLETS,2025-08-31,175.00,0.00,EPR,119.25,0.00,0.00,0.00,0.00,0.00,0.00,357.75,,ALKEM LABORATORIES LTD,PRIZMA (ALKEM LABORATORIES LTD),EXPIRED,0.00,0,0.00,PR1-R01-S01-021,IN_RACK,538060,538068,DR0224-25A000496,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 538060",DELETE FROM th224.purchase_issue_item WHERE id = 821576
821590,170645,SIE2180A,EXPIRED,6,780164,2025-07-22 07:34:49,2025-07-22 07:34:49,S2-R10-S11-005,0.00,TIGATEL 12MG STRIP OF 10 TABLETS,2025-07-31,116.48,0.00,EPR,79.37,0.00,0.00,0.00,0.00,0.00,0.00,476.22,,SUN PHARMA,ARIAN (SUN PHARMA),EXPIRED,0.00,0,0.00,PR1-R01-S01-021,IN_RACK,538046,538068,DR0224-25A000496,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 538046",DELETE FROM th224.purchase_issue_item WHERE id = 821590
67450,263087,AA097,EXPIRED,1,45376,2025-07-22 06:14:59,2025-07-22 06:14:59,,0.00,AMNURITE 5MG STRIP OF 10 TABLETS,2025-06-30,138.90,0.00,EPR,94.26,0.00,0.00,12.00,0.00,0.00,11.31,105.57,,HEALTH N U THERAPEUTICS PVT LTD,BROCAS (HEALTH N U THERAPEUTICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-009,IN_RACK,38666,38666,DR0408-25A000110,th408,"UPDATE th408.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 38666",DELETE FROM th408.purchase_issue_item WHERE id = 67450
