dest_tenant,source_tenant,purchase_issue_id,invoice_id,invoice_no,pr_type,invoice_tenant,is_invoice_tenant_same,purchase_issue_status
th401,th224,797354,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th205,th224,797355,853428,P0205-25A0000023,REGULAR,,False,DISPATCH_READY
th205,th224,797357,851621,DR0205-25A000028,REGULAR,,False,DISPATCH_READY
th205,th224,797356,853428,P0205-25A0000023,REGULAR,,False,DISPATCH_READY
th205,th224,797358,851621,DR0205-25A000028,REGULAR,,False,DISPATCH_READY
th205,th224,797359,851621,DR0205-25A000028,REGULAR,,False,DISPATCH_READY
th205,th224,797361,853428,P0205-25A0000023,REGULAR,,False,DISPATCH_READY
th205,th224,797363,851621,DR0205-25A000028,REGULAR,,False,DISPATCH_READY
th205,th224,797365,851621,DR0205-25A000028,REGULAR,,False,READY_FOR_RACKING
th407,th224,797411,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797409,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797415,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797416,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797417,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797419,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797421,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797420,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797422,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797423,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797424,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797425,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797427,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797426,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797430,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797428,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797429,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797431,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797432,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797433,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797434,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797435,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797436,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797439,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797438,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797440,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797441,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797445,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797446,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797448,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797450,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797449,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797451,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797452,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797453,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797455,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797457,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797459,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797461,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797466,851727,PD0407-25A000553,REGULAR,,False,READY_FOR_RACKING
th407,th224,797463,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797468,851727,PD0407-25A000553,REGULAR,,False,READY_FOR_RACKING
th407,th224,797473,851727,PD0407-25A000553,REGULAR,,False,READY_FOR_RACKING
th407,th224,797470,851727,PD0407-25A000553,REGULAR,,False,READY_FOR_RACKING
th407,th224,797475,851727,PD0407-25A000553,REGULAR,,False,READY_FOR_RACKING
th407,th224,797479,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797477,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797481,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797483,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797485,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797488,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797489,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797493,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797491,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797495,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797497,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797499,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797502,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797504,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797507,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797508,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797506,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797510,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797511,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797512,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797513,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797514,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797515,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797516,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th408,th224,797517,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797518,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797519,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th408,th224,797520,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797522,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th408,th224,797523,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797525,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th408,th224,797524,923787,DR0408-25A000090,REGULAR,,False,DISPATCH_READY
th408,th224,797526,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797527,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797528,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797530,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797531,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th408,th224,797532,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797533,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797534,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th408,th224,797535,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797536,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th408,th224,797537,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797538,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th408,th224,797539,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797542,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797541,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797543,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th408,th224,797544,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797545,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th408,th224,797546,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797547,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797549,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th408,th224,797550,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797551,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797552,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797553,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797554,921359,P0407-25A0000073,REGULAR,,False,DISPATCH_READY
th407,th224,797555,921359,P0407-25A0000073,REGULAR,,False,DISPATCH_READY
th407,th224,797556,921359,P0407-25A0000073,REGULAR,,False,DISPATCH_READY
th407,th224,797558,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797559,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797560,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797564,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797563,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797565,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797567,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797568,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797570,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797571,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797576,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797573,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797575,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797577,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797578,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797580,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797581,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797582,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797586,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797584,921359,P0407-25A0000073,REGULAR,,False,DISPATCH_READY
th407,th224,797587,921359,P0407-25A0000073,REGULAR,,False,DISPATCH_READY
th407,th224,797589,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797591,921359,P0407-25A0000073,REGULAR,,False,DISPATCH_READY
th407,th224,797593,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797595,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797596,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797599,921359,P0407-25A0000073,REGULAR,,False,DISPATCH_READY
th407,th224,797600,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th425,th224,797657,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797660,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797659,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797662,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797663,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797664,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797666,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797667,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797670,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797668,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797669,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797671,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797672,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797673,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797674,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797675,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797676,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797677,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797681,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th425,th224,797683,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th425,th224,797686,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th425,th224,797684,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th425,th224,797687,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th425,th224,797689,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th425,th224,797690,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797691,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797693,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797692,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797695,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797696,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797698,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797699,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797700,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797701,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797702,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797703,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797705,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797706,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797708,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797709,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797712,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797710,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797713,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797714,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797715,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797716,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797717,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797720,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797719,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797718,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797721,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797722,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797723,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797725,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th407,th224,797724,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th425,th224,797728,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th407,th224,797726,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797727,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797729,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th425,th224,797730,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th407,th224,797731,921359,P0407-25A0000073,REGULAR,,False,DISPATCH_READY
th425,th224,797732,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th407,th224,797733,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th425,th224,797736,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797734,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th407,th224,797735,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th425,th224,797737,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th407,th224,797738,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797739,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th425,th224,797740,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th407,th224,797741,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th425,th224,797742,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797744,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797746,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797748,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797750,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th407,th224,797751,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th425,th224,797752,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th407,th224,797754,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th425,th224,797753,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797755,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th407,th224,797756,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th425,th224,797757,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th425,th224,797759,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th407,th224,797758,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th425,th224,797760,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th407,th224,797761,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797763,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th425,th224,797762,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th425,th224,797764,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th407,th224,797765,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th425,th224,797766,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th425,th224,797767,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th407,th224,797768,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th425,th224,797769,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th407,th224,797770,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797772,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797773,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797775,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797779,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797778,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797777,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797780,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797781,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797782,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797784,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797786,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797789,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797791,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797793,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797795,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797794,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797796,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797797,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797798,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797799,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797800,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797801,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797802,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797803,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797804,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797805,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797806,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797807,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797808,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797809,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797810,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797811,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797812,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797813,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797814,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797815,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797817,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797816,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797818,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797819,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797820,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797821,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797822,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797823,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797824,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797825,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797827,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797828,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797826,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797829,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797830,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797831,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797832,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797833,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797834,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797835,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797836,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797837,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797838,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797839,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797840,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797841,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797842,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797844,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797843,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797846,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th407,th224,797845,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_RACKING
th405,th224,797858,921245,P0405-25A0000062,REGULAR,,False,DISPATCH_READY
th405,th224,797859,921239,P0405-25A0000058,REGULAR,,False,DISPATCH_READY
th405,th224,797860,921239,P0405-25A0000058,REGULAR,,False,DISPATCH_READY
th405,th224,797862,922436,P0405-25A0000064,REGULAR,,False,DISPATCH_READY
th405,th224,797863,922436,P0405-25A0000064,REGULAR,,False,DISPATCH_READY
th405,th224,797861,922437,DR0405-25A000022,REGULAR,,False,DISPATCH_READY
th428,th224,801040,894091,BT-23-1315,PURCHASE_RETURN,,False,dormant
th406,th224,801131,804387,ND-735,PURCHASE_RETURN,,False,dormant
th223,th224,803286,844406,PD0428-25A001418,PURCHASE_RETURN,,False,READY_FOR_RACKING
th223,th224,803313,929503,DR0406-25A000179,PURCHASE_RETURN,,False,READY_FOR_RACKING
th223,th224,803316,926108,DR0406-25A000139,PURCHASE_RETURN,,False,READY_FOR_RACKING
th401,th224,805153,851644,PD0401-25A000402,PURCHASE_RETURN,,False,READY_FOR_RACKING
th425,th224,805237,853481,DR0425-25A000064,PURCHASE_RETURN,,False,READY_FOR_RACKING
th205,th401,93643,5378,U0205-23A0001765,PURCHASE_RETURN,th401,True,DISPATCH_READY
th205,th401,93644,5378,U0205-23A0001765,PURCHASE_RETURN,th401,True,DISPATCH_READY
th205,th401,96420,55157,DR0205-25A000031,PURCHASE_RETURN,,False,READY_FOR_RACKING
th425,th401,96362,29438,AW-24-213373,PURCHASE_RETURN,,False,DISPATCH_READY
th425,th401,96711,44107,T0401-24A0000740,PURCHASE_RETURN,,False,READY_FOR_RACKING
th408,th401,96938,53245,DR0408-25A000041,PURCHASE_RETURN,,False,DISPATCH_READY
th411,th402,81253,212646,9480-SR,PURCHASE_RETURN,,False,DISPATCH_READY
th411,th402,81251,184051,A0400-24A0003645,PURCHASE_RETURN,,False,DISPATCH_READY
th411,th402,81255,193499,7036-SR,PURCHASE_RETURN,,False,DISPATCH_READY
th411,th402,81228,188144,25000730037,PURCHASE_RETURN,,False,dormant
th411,th402,81256,188337,2400073001795781,PURCHASE_RETURN,,False,DISPATCH_READY
th411,th402,81254,159214,SD2329068550,PURCHASE_RETURN,,False,DISPATCH_READY
th411,th402,81229,200130,8072-SR,PURCHASE_RETURN,,False,dormant
th411,th402,81252,212732,9489-SR,PURCHASE_RETURN,,False,DISPATCH_READY
